Price,Link,CPU Name,CPU Lithography,CPU Core,CPU Thread,CPU Cache,CPU Base Clock,CPU Max Clock,CPU Intel,CPU Cache,Base Power,Max Power,CPU Series,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU Name,GPU VRAM,IGPU Cloock,GPU Onboard,GPU AMD,GPU NVIDIA,Display Type,Display Size,Display Resolution,Display Frequency,Display Color,OS,Warrant
109999000,https://hacom.vn/laptop-msi-gaming-ge78-hx-raider-13vh-076vn-i9-13950hx-64gb-ram-4tb-ssd-rtx4080-12g-17.3-inch-qhd-240hz-win11-den,i9-13950HX,7,24.0,32.0,36,5.5,5.5,1,36,55,157,9,64GB,DDR5,5.0,4TB,SSD,4080,16,,0,0,1,IPS,17.3-INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
27799000,https://hacom.vn/laptop-gigabyte-gaming-g6-kf-h3vn853sh-i7-13620h-16gb-ram-512gb-ssd-rtx4060-8g-16.0-inch-fhd-165hz-win-11-den-2024,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,16GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16.0-INCH,1920X1200,165HZ,,11,24
33999000,https://hacom.vn/laptop-hp-gaming-victus-16-r0127tx-8c5n2pa-i7-13700h-16gb-ram-512gb-ssd-16-fhd-144hz-rtx4060-8gb-win11-den,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,"16""",1920x1080,144HZ,45% NTSC,11,12
46999000,https://hacom.vn/laptop-lenovo-legion-pro-5-16irx9-83df0047vn-i9-14900hx-32gb-ram-1tb-ssd-16-wqxga-240hz-rtx-4060-8g-win11-xam,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,IPS,"16""",2560X1600,240HZ,100% DCI-P3,0,24
44999000,https://hacom.vn/laptop-lenovo-legion-5-pro-16irx8-82wk00apvn-i9-13900hx-16gb-ram-1tb-ssd-16-wqxga-165hz-rtx-4060-8g-win11-xam,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,IPS,"16""",2560X1600,165HZ,100% SRGB,11,36
124999000,https://hacom.vn/laptop-acer-gaming-predator-helios-16-ph16-71-94n1-nh.qjssv.002-i9-13900hx-2-16gb-ram-2tb-ssd-rtx4080-12g-16-inch-2k-240hz-win-11-den-vo-nhom,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,32GB,DDR5,5.0,2TB,SSD,4080,16,,0,0,1,LCD,16-INCH,2560x1600,240HZ,DCI-P3 100%,11,12
58999000,https://hacom.vn/laptop-hp-envy-16-h0205tx-7c0t2pa-i9-12900h-32gb-ram-512gb-ssd-16-uhd-oled-rtx3060-6gb-win11-bac,i9-12900,7,16.0,24.0,30,1.8,5.0,1,30,65,202,9,32GB,DDR5,5.0,512GB,SSD,3060,12,,0,0,1,OLED,"16""",3840 X 2400,,100% DCI-P3,11,12
104799000,https://hacom.vn/laptop-acer-gaming-predator-helios-18-ph18-72-908n-nh.qp4sv.001-i9-14900hx-32gb-ram-4tb-ssd-rtx4090-16g-18-inch-2k-250hz-win-11-den,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,4TB,SSD,4090,24,,0,0,1,IPS,18-INCH,2560 X 1600,250HZ,",DCI-P3 100%",11,12
117999000,https://hacom.vn/laptop-asus-gaming-rog-strix-scar-g834jyr-r6011w-i9-14900hx-64gb-ram-2tb-ssd-18-wqxga-240hz-rtx-4090-16gb-win11-den-balo,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,64GB,DDR5,5.0,2TB,SSD,4090,24,,0,0,1,IPS,18-INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
35999000,https://hacom.vn/laptop-acer-gaming-predator-helios-neo-phn16-71-53m7-nh.qlusv.005-i5-13500hx-16gb-ram-512gb-ssd-rtx4060-8g-16-inch-fhd-165hz-win-11-den-2023,i5-13500,7,14.0,20.0,24,1.8,4.8,1,24,65,154,5,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16-INCH,1920X1200,165HZ,",SRGB 100%",11,12
20999000,https://hacom.vn/laptop-dell-gaming-g15-5525-g15-5525-r5h085w11gr3050-win11-officehs21-xam-den,Ryzen 5 6600H,6,6.0,12.0,19,3.3,4.5,0,19,45,45,5,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6-INCH,1920 X1080,120HZ,,11,12
74999000,https://hacom.vn/laptop-asus-gaming-rog-zephyrus-gu605mi-qr116w-ultra-core-i9-185h-32gb-ram-1tb-ssd-16-qhd-240hz-rtx-4070-8gb-win11-xam-tui,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,32GB,LPDDR5,5.0,1TB,SSD,4070,12,,0,0,1,OLED,,2560x1440,240HZ,DCI-P3 100%,11,24
21999000,https://hacom.vn/laptop-gigabyte-gaming-g5-mf5-52vn353sh-i5-13500h-16gb-ram-512gb-ssd-rtx4050-6g-15.6-inch-fhd-144hz-win-11-den,i5-13500,7,14.0,20.0,24,1.8,4.8,1,24,65,154,5,64GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6-INCH,1920X1080,144HZ,72% NTSC,11,24
52019000,https://hacom.vn/laptop-do-hoa-conceptd-3-ezel-cc314-72g-75sm-nxc5jsv002-trang,i7-10750H,14,6.0,12.0,12,2.6,5.0,1,12,35,45,7,16GB,DDR4,4.0,1TB,SSD,,,,1,0,0,IPS,14 INCH,1920x1080,60HZ,,0,
34999000,https://hacom.vn/laptop-lenovo-legion-slim-5-16aph8-82y9002yvn-r7-7840hs-16gb-ram-512gb-ssd-16-wqxga-165hz-rtx-4060-8g-win11-xam,165H,0,16.0,22.0,24,0.9,5.0,1,24,28,115,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,"16""",2560X1600,165HZ,100% SRGB,11,36
59999000,https://hacom.vn/laptop-msi-gaming-gs77-stealth-12uh-075vn-win-11-2022,i9-12900,7,16.0,24.0,30,1.8,5.0,1,30,65,202,9,64GB,DDR5,5.0,2TB,SSD,3080,12,,0,0,1,IPS,17.3 INCH,2560x1440,240HZ,DCI-P3 100%,0,24
28999000,https://hacom.vn/laptop-hp-gaming-victus-16-r0129tx-8c5n4pa-i7-13700h-16gb-ram-512gb-ssd-16-fhd-144hz-rtx3050-4gb-win11-den,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,"16""",1920x1080,144HZ,45% NTSC,11,12
54999000,https://hacom.vn/laptop-msi-creator-z16p-b12ugst-044vn-xam-2022,i7-12700H,7,14.0,20.0,24,4.7,4.7,1,24,45,115,7,64GB,DDR4,5.0,2TB,SSD,3070,8,,0,0,1,IPS,16.0 INCH,2560x1440,165HZ,100%DCI-P3,11,24
26799000,https://hacom.vn/laptop-gigabyte-gaming-aorus-15-9mf-e2vn583sh-i5-12500h-8gb-ram-512gb-ssd-rtx4050-6g-15.6-inch-fhd-360hz-win-11-den,i5-12500,7,6.0,12.0,18,4.6,4.6,1,18,65,117,5,64GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6-INCH,1980 X 1080,360HZ,100% SRGB,11,
89990000,https://hacom.vn/laptop-msi-gaming-ge68-hx-raider-14vig-496vn-i9-14900hx-32gb-ram-2tb-ssd-rtx4090-16gb-16.0-inch-qhd-240hz-win11-den-2024,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,2TB,SSD,4090,24,,0,0,1,IPS,16.0-INCH,2560 X 1600,240HZ,100% DCI-P3,11,36
51999000,https://hacom.vn/laptop-msi-gaming-stealth-14-studio-a13vf-051vn-i7-13700h-16gb-ram-1tb-ssd-rtx4060-8g-14.0-inch-qhd-240hz-win-11-xanh,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,64GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,IPS,14.0-INCH,2560X1600,240HZ,100% DCI-P3,11,
74990000,https://hacom.vn/laptop-msi-stealth-16-studio-a13vg-057vn-i9-13900h-32gb-ram-2tb-ssd-rtx4070-8g-16uhd-120hz-win-11-xanh-blue-star-balo-trooper,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,64GB,DDR5,5.0,2TB,SSD,4070,12,,0,0,1,IPS,16 INCH,3840X2160,120HZ,100% DCI-P3,11,24
51990000,https://hacom.vn/laptop-msi-stealth14-ai-studio-a1vfg-085vn-i7-155h-1tb-pcie-ssd-ddr5-16gb-2-rtx-4060-gddr6-8gb-14-16-10-2.8k-oled-120hz-win11-mau-xanh,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,OLED,14INCH,2880X1800,120HZ,100% DCI-P3,0,24
51799000,https://hacom.vn/laptop-acer-gaming-predator-helios-16-phn16-72-71um-nh.qnmsv.002-i7-14700hx-16gb-ram-1tb-ssd-rtx4070-8g-16-inch-2k-240hz-win-11-den,i7-14700,7,20.0,28.0,33,1.5,5.3,1,33,65,219,7,32GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,16-INCH,2560 X 1600,240HZ,DCI-P3 100%,11,12
124999000,https://hacom.vn/laptop-lenovo-legion-9-16irx8-83ag0047vn-i9-13980hx-64gb-ram-2tb-ssd-16-3.2k-165hz-rtx-4090-16g-win11-xam,i9-13980HX,7,24.0,32.0,36,5.6,5.6,1,36,55,157,9,64GB,DDR5,5.0,2TB,SSD,4090,24,,0,0,1,IPS,"16""",3200X2000,165HZ,100% DCI-P3,11,36
49990000,https://hacom.vn/laptop-msi-gaming-stealth-14-ai-studio-a1vfg-050vn-core-ultra-7-155h-32gb-1tb-ssd-rtx4060-8gb-14-inch-2.8k-oled-win11-xanh-2024,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,IPS,14-INCH,2880X1800,120HZ,,11,24
149990000,https://hacom.vn/laptop-msi-gaming-gt77-hx-titan-13vi-077vn-i9-13980hx-64gb-ram-4tb-ssd-rtx4090-16g-17.3-inch-uhd-144hz-win11-den,i9-13980HX,7,24.0,32.0,36,5.6,5.6,1,36,55,157,9,128GB,DDR5,5.0,4TB,SSD,4090,24,,0,0,1,IPS,17.3-INCH,3840X2160,144HZ,100% DCI-P3,11,24
56799000,https://hacom.vn/laptop-acer-gaming-predator-helios-16-phn16-72-94kc-nh.qnmsv.005-i9-14900hx-16gb-ram-1tb-ssd-rtx4070-8g-16-inch-2k-240hz-win-11-den,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,16-INCH,2560 X 1600,240HZ,DCI-P3 100%,11,12
126999000,https://hacom.vn/laptop-acer-gaming-predator-helios-18-ph18-71-94sj-nh.qkrsv.002-i9-13900hx-2-16gb-ram-2tb-ssd-rtx4080-12g-18-inch-2k-240hz-win-11-den-vo-nhom,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,32GB,DDR5,5.0,2TB,SSD,4080,16,,0,0,1,LCD,18-INCH,2560x1600,240HZ,DCI-P3 100%,11,12
92990000,https://hacom.vn/laptop-msi-raider-18-hx-a14vhg-230vn-i9-14900hx-ram-32gb-ssd-2tb-rtx-4080-12gb-gddr6-18-inch-win11-black,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,2TB,SSD,4080,16,,0,0,1,IPS,18-INCH,3840X2400,120HZ,100%DCI-P3,11,36
51999000,https://hacom.vn/laptop-lenovo-legion-5-pro-16irx8-82wk00anvn-i9-13900hx-16gb-ram-1tb-ssd-16-wqxga-165hz-rtx-4070-8g-win11-xam,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,32GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,"16""",2560X1600,165HZ,100% SRGB,11,36
45999000,https://hacom.vn/laptop-asus-gaming-rog-strix-g614jvr-n4141w-i9-14900hx-32gb-ram-512gb-ssd-16-qhd-240hz-rtx-4060-8gb-win11-xam,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16-INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
79499000,https://hacom.vn/laptop-msi-gaming-stealth-18-ai-studio-a1vgg-xxx-core-ultra-9-185h-32gb-ram-2tb-ssd-rtx4070-8g-18.0-inch-uhd-120hz-win11-den-2024,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,32GB,DDR5,5.0,2TB,SSD,4070,12,,0,0,1,IPS,18.0-INCH,3840X2400,120HZ,100% DCI-P3,11,36
79990000,https://hacom.vn/laptop-msi-stealth-18-ai-studio-a1vgg-008vn-i9-185h-2tb-ssd-ddr5-16gb-2-rtx-4070-gddr6-8gb-18-16-10-uhd-miniled-win11-midnight-black,Ryzen 7 8845HS,4,8.0,16.0,24,3.8,5.1,0,24,35,54,7,64GB,DDR5,5.0,2TB,SSD,4070,12,,0,0,1,IPS,15.6INCH,1920 X 1080,144HZ,45%NTSC,0,24
23999000,https://hacom.vn/laptop-gigabyte-gaming-g5-mf5-h2vn353sh-i7-13620h-16gb-ram-512gb-ssd-rtx4050-6g-15.6-inch-fhd-144hz-win-11-den,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,64GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6-INCH,1920X1080,144HZ,72% NTSC,11,24
77990000,https://hacom.vn/laptop-msi-stealth-16-mercedes-amg-motorsport-a13vg-289vn-i9-13900h-32gb-ram-2tb-ssd-rtx4070-8g-16-inch-uhd-oled-win-11-xam-2023,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,64GB,LPDDR5,5.0,2TB,SSD,4070,12,,0,0,1,OLED,16-INCH,3840X2400,60HZ,,11,24
25499000,https://hacom.vn/laptop-gigabyte-g5-kf5-53vn353sh-i5-13500h-16gb-512gb-ssd-rtx4060-8g-15.6fhd-144hz-win-11-den,i5-13500,7,14.0,20.0,24,1.8,4.8,1,24,65,154,5,64GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6 INCH,1920X1080,144HZ,72% NTSC,11,24
38999000,https://hacom.vn/laptop-lenovo-legion-5-16irx9-83dg004xvn-i7-13650hx-16gb-ram-512gb-ssd-16-wqxga-165hz-rtx-4060-8g-win11-xam,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,24,55,157,7,64GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,"16""",2560X1600,165HZ,100% DCI-P3,0,24
39990000,https://hacom.vn/laptop-msi-katana-a15-ai-b8ve-465vn-r7-8845hs-1tb-pcie-ssd-ddr5-8gb-2-rtx-4070-gddr6-8gb-15.6-fhd-win11-black,Ryzen 7 8845HS,4,8.0,16.0,24,3.8,5.1,0,24,35,54,7,64GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,15.6INCH,1920 X 1080,144HZ,45%NTSC,11,24
78799000,https://hacom.vn/laptop-acer-gaming-predator-helios-16-predator-helios-16-ph16-72-95zm-nh.qnzsv.008-i9-14900hx-32gb-ram-2tb-ssd-rtx4080-12g-16-inch-2k-250hz-win-11-den,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,2TB,SSD,4080,16,,0,0,1,IPS,16-INCH,2560 X 1600,250HZ,DCI-P3 100%,11,12
48999000,https://hacom.vn/laptop-predator-helios-neo-phn16-71-74qr-nh.qlvsv.002-i7-13700hx-16gb-ram-512gb-ssd-rtx4070-8gb-16-inch-fhd-165hz-win11-den,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,32GB,DDR5,5.0,512GB,SSD,4070,12,,0,0,1,IPS,16-INCH,2560 X 1600,165HZ,DCI-P3 100%,11,12
149990000,https://hacom.vn/laptop-msi-gaming-titan-18hx-a14vi-205vn-i9-14900hx-128gb-ram-4tb-ssd-rtx-4090-16gb-18.0-inch-uhd-120hz-win11-den-2024,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,128GB,DDR5,5.0,128GB,SSD,4090,24,,0,0,1,IPS,18.0-INCH,3840X2400,120HZ,100% DCI-P3,11,36
38999000,https://hacom.vn/laptop-acer-gaming-nitro-16-phoenix-an16-41-r76e-nh.qllsv.004-r9-7940hs-16gb-ram-512gb-ssd-rtx4060-8g-16.0-inch-wqxga-165hz-win-11-den-2023,165H,0,16.0,22.0,24,0.9,5.0,1,24,28,115,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16.0-INCH,2560X1600,165HZ,",SRGB 100%",11,12
19999000,https://hacom.vn/laptop-gigabyte-gaming-g5-mf-f2vn313sh,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,64GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,144HZ,",72% NTSC",11,24
53499000,https://hacom.vn/laptop-lenovo-legion-pro-5-16irx9-83df0046vn-i9-14900hx-32gb-ram-1tb-ssd-16-wqxga-240hz-rtx-4070-8g-win11-xam,i9-14900,7,24.0,32.0,36,1.5,5.4,1,36,65,219,9,32GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,"16""",2560X1600,240HZ,100% DCI-P3,0,24
18845000,https://www.anphatpc.com.vn/laptop-lenovo-v14-g4-iru-83a0000rvn.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,45% NTSC,0,24
43990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-x360-1040-g9-6z982pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,LPDDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1200,,100% SRGB,11,36
0,https://www.anphatpc.com.vn/laptop-lenovo-v14-g3-iap-82ts0067vn.html,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,10,15,55,3,12GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,,0,12
14790000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-873c2pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
57690000,https://www.anphatpc.com.vn/laptop-hp-omen-16-wf0130tx-8w944pa.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,32GB,DDR5,5.0,1 TB,SSD,4070,12,,0,0,1,IPS,16.1 INCH,2560 X 1440,,100% SRGB,11,12
26990000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa507nv-lp046w.html,Ryzen 7 7735HS,6,8.0,16.0,20,3.2,4.75,0,20,35,54,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6-INCH,1920 X 1080,144HZ,100% SRGB,11,24
15990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-14-dv2074tu-7c0p3pa.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,15
0,https://www.anphatpc.com.vn/laptop-dell-latitude-5430-l5430i714u-3y.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,64GB,DDR4,5.0,256GB,SSD,,,,1,0,0,,14.0 INCH,1920X1080,,,0,36
9999000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a314-36m-34ap-nx.kmrsv.001.html,i3-N305,7,8.0,8.0,6,3.8,3.8,1,6,9,15,3,16 GB,LPDDR5,4.0,512GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1080,,,11,12
22790000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3091tu-8c5l2pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,11,12
23490000,https://www.anphatpc.com.vn/laptop-msi-summit-e14evo-a12m-211vn.html,i7-1280P,7,14.0,20.0,24,4.8,4.8,1,24,28,64,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1200,,100% SRGB,11,24
16490000,https://www.anphatpc.com.vn/laptop-acer-gaming-aspire-5-a515-58gm-53pz-nx.kq4sv.008.html,i5-13420H,7,8.0,12.0,12,4.6,4.6,1,12,45,95,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,,11,12
17790000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3096tu-8c5l7pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
28390000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-4-21f60081va.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2240X1400,60HZ,100% SRGB,0,36
11990000,https://www.anphatpc.com.vn/laptop-msi-modern-14-c7m-221vn-hang-thanh-ly.html,Ryzen 7 7730U,7,8.0,16.0,20,2.0,4.5,0,20,15,15,7,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,45% NTSC,11,24
51990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-nano-g3-t-21k1000svn.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,13 INCH,2160X1350,,100% SRGB,11,36
12690000,https://www.anphatpc.com.vn/laptop-hp-240-g10-8f129pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
32990000,https://www.anphatpc.com.vn/laptop-lenovo-loq-15irx9-83dv0092vn.html,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,24,55,157,7,16GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6 INCH,1920X1080,144HZ,100% SRGB,11,24
19690000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk0069va.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1200,60HZ,45% NTSC,0,24
18990000,https://www.anphatpc.com.vn/laptop-gaming-acer-aspire-7-a715-76g-5806-nh.qmfsv.002-hang-gia-soc.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,144HZ,,11,12
27990000,https://www.anphatpc.com.vn/laptop-gigabyte-g7-ke-52vn263sh.html,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,18,45,95,5,64GB,DDR4,5.0,512GB,SSD,3060,12,,0,0,1,,17.3 INCH,1920X1080,144HZ,,11,24
52990000,https://www.anphatpc.com.vn/laptop-msi-raider-ge68-hx-13vf-050vn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,64GB,DDR5,5.0,2TB,SSD,4060,8,,0,0,1,IPS,16 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
12990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3099tu-8c5m0pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
17490000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e3pt.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i7-1255u-16gb-1tb-iris-xe-graphics-13-inch-windows-11-home-blue.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
60990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-17-g733pz-ll980w.html,Ryzen 9 7945HX,5,16.0,32.0,80,2.5,5.4,0,80,55,75,9,64GB,DDR5,5.0,1TB,SSD,4080,16,,0,0,1,IPS,17.3 INCH,2560 X 1440,240HZ,DCI-P3 100%,11,24
17990000,https://www.anphatpc.com.vn/laptop-msi-modern-15-b12mo-487vn.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,100%SRGB,11,16
25990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp161w.html,125H,0,14.0,18.0,18,0.7,4.5,1,18,28,115,5,16GB,LPDDR5,5.0,1TB,SSD,540,4,,0,1,0,OLED,14 INCH,2880 X 1800,120HZ,100% DCI-P3,11,24
20390000,https://www.anphatpc.com.vn/laptop-dell-inspiron-3530-71035574.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6 INCH,1920 X 1080,,,11,12
0,https://www.anphatpc.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0149w.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6INCH,1920 X 1080,60HZ,45% NTSC,11,24
22990000,https://www.anphatpc.com.vn/microsoft-surface-pro-7-plus-core-i5-1135g7-8gb-128gb-ssd-12.3-inch-touch-win-10-platium_id37246.html,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,8,12,28,5,128GB,,4.0,128GB,SSD,,,,1,0,0,,12.3-INCH,,,,10,12
36990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-4-21hf003vva.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2240X1400,60HZ,100% SRGB,0,36
19890000,https://www.anphatpc.com.vn/laptop-hp-14s-ep0110tu-8c5k9pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,,14 INCH,1920 X 1080,,45% NTSC,11,12
67490000,https://www.anphatpc.com.vn/laptop-dell-latitude-9440-71021494.html,i7-1365U,7,10.0,12.0,12,5.2,5.2,1,12,15,55,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14INCH,2560X1600,,,0,36
